datetime,datetime,year,month,day,random,sazonal,timeSeries
2060-01-01 00:00:00,2060-01-01 00:00:00,2060,1,1,0.620613325282736,1.0,10.620613325282736
2060-01-01 01:00:00,2060-01-01 01:00:00,2060,1,1,0.229763339292944,0.9999997588734665,10.22976092802761
2060-01-01 02:00:00,2060-01-01 02:00:00,2060,1,1,0.17295130012572568,0.9999990354939822,10.172941655065548
2060-01-01 03:00:00,2060-01-01 03:00:00,2060,1,1,0.2877967945363249,0.999997829861896,10.287775093155284
2060-01-01 04:00:00,2060-01-01 04:00:00,2060,1,1,0.3956547328326543,0.9999961419777894,10.395616152610547
2060-01-01 05:00:00,2060-01-01 05:00:00,2060,1,1,0.7048424480569998,0.9999939718424762,10.704782166481763
2060-01-01 06:00:00,2060-01-01 06:00:00,2060,1,1,0.2738932603317099,0.9999913194570031,10.27380645490174
2060-01-01 07:00:00,2060-01-01 07:00:00,2060,1,1,0.16650509509273803,0.9999881848226492,10.16638694331923
2060-01-01 08:00:00,2060-01-01 08:00:00,2060,1,1,0.6592117000298536,0.9999845679409262,10.659057379439115
2060-01-01 09:00:00,2060-01-01 09:00:00,2060,1,1,0.4589851735528584,0.9999804688135782,10.45878986168864
2060-01-01 10:00:00,2060-01-01 10:00:00,2060,1,1,0.7403018493057435,0.9999758874425823,10.740060723731565
2060-01-01 11:00:00,2060-01-01 11:00:00,2060,1,1,0.9775995283518096,0.9999708238301476,10.977307766653286
2060-01-01 12:00:00,2060-01-01 12:00:00,2060,1,1,0.7506730929166409,0.9999652779787161,10.750325872703803
2060-01-01 13:00:00,2060-01-01 13:00:00,2060,1,1,0.8053203809638073,0.9999592498909624,10.804912879873433
2060-01-01 14:00:00,2060-01-01 14:00:00,2060,1,1,0.030575834143453107,0.9999527395697936,10.030103229841389
2060-01-01 15:00:00,2060-01-01 15:00:00,2060,1,1,0.8517325859445015,0.9999457470183493,10.851190056127995
2060-01-01 16:00:00,2060-01-01 16:00:00,2060,1,1,0.05831546257806819,0.9999382722400014,10.057698184978083
2060-01-01 17:00:00,2060-01-01 17:00:00,2060,1,1,0.22743987992335024,0.9999303152383551,10.226743032306901
2060-01-01 18:00:00,2060-01-01 18:00:00,2060,1,1,0.14002569905767004,0.9999218760172474,10.139244459230143
