datetime,datetime,year,month,day,random,sazonal,timeSeries
2004-01-01 00:00:00,2004-01-01 00:00:00,2004,1,1,0.28082767631487615,1.0,10.280827676314876
2004-01-01 01:00:00,2004-01-01 01:00:00,2004,1,1,0.056383544293333476,0.9999997588734665,10.056381133028
2004-01-01 02:00:00,2004-01-01 02:00:00,2004,1,1,0.9004395168545122,0.9999990354939822,10.900429871794334
2004-01-01 03:00:00,2004-01-01 03:00:00,2004,1,1,0.1498193070367233,0.999997829861896,10.149797605655683
2004-01-01 04:00:00,2004-01-01 04:00:00,2004,1,1,0.8758285075291975,0.9999961419777894,10.87578992730709
2004-01-01 05:00:00,2004-01-01 05:00:00,2004,1,1,0.6836520030723626,0.9999939718424762,10.683591721497125
2004-01-01 06:00:00,2004-01-01 06:00:00,2004,1,1,0.025182554984957917,0.9999913194570031,10.025095749554989
2004-01-01 07:00:00,2004-01-01 07:00:00,2004,1,1,0.5797841600966973,0.9999881848226492,10.579666008323189
2004-01-01 08:00:00,2004-01-01 08:00:00,2004,1,1,0.9785912407557656,0.9999845679409262,10.978436920165027
2004-01-01 09:00:00,2004-01-01 09:00:00,2004,1,1,0.9359342098562009,0.9999804688135782,10.935738897991984
2004-01-01 10:00:00,2004-01-01 10:00:00,2004,1,1,0.9643376580090626,0.9999758874425823,10.964096532434885
2004-01-01 11:00:00,2004-01-01 11:00:00,2004,1,1,0.8895517558180587,0.9999708238301476,10.889259994119534
2004-01-01 12:00:00,2004-01-01 12:00:00,2004,1,1,0.989343182104164,0.9999652779787161,10.988995961891327
2004-01-01 13:00:00,2004-01-01 13:00:00,2004,1,1,0.1170550662260803,0.9999592498909624,10.116647565135704
2004-01-01 14:00:00,2004-01-01 14:00:00,2004,1,1,0.16659158011885644,0.9999527395697936,10.166118975816792
2004-01-01 15:00:00,2004-01-01 15:00:00,2004,1,1,0.302498627087041,0.9999457470183493,10.301956097270535
2004-01-01 16:00:00,2004-01-01 16:00:00,2004,1,1,0.25741439934116583,0.9999382722400014,10.25679712174118
2004-01-01 17:00:00,2004-01-01 17:00:00,2004,1,1,0.0665493180508343,0.9999303152383551,10.065852470434384
2004-01-01 18:00:00,2004-01-01 18:00:00,2004,1,1,0.07495812944564983,0.9999218760172474,10.074176889618123
2004-01-01 19:00:00,2004-01-01 19:00:00,2004,1,1,0.06100970301681585,0.999912954580748,10.060139248824298
2004-01-01 20:00:00,2004-01-01 20:00:00,2004,1,1,0.5526116338603672,0.9999035509331596,10.551647143191964
2004-01-01 21:00:00,2004-01-01 21:00:00,2004,1,1,0.8651132168829607,0.9998936650790171,10.864049867673131
2004-01-01 22:00:00,2004-01-01 22:00:00,2004,1,1,0.4316919413261091,0.9998832970230879,10.430524911556988
2004-01-01 23:00:00,2004-01-01 23:00:00,2004,1,1,0.8095931619202904,0.9998724467703719,10.808317629624009
2004-01-02 00:00:00,2004-01-02 00:00:00,2004,1,2,0.5627615435369786,0.9998611143261019,10.561372686797998
2004-01-02 01:00:00,2004-01-02 01:00:00,2004,1,2,0.09297184437612471,0.9998492996957429,10.091464841333554
2004-01-02 02:00:00,2004-01-02 02:00:00,2004,1,2,0.11044879208360026,0.9998370028849926,10.108818820933527
2004-01-02 03:00:00,2004-01-02 03:00:00,2004,1,2,0.341636829082981,0.999824223899781,10.33987906808079
2004-01-02 04:00:00,2004-01-02 04:00:00,2004,1,2,0.5465713084284065,0.9998109627462709,10.544680935891115
2004-01-02 05:00:00,2004-01-02 05:00:00,2004,1,2,0.31418256411536405,0.9997972194308576,10.312154758423942
2004-01-02 06:00:00,2004-01-02 06:00:00,2004,1,2,0.7885121839253287,0.9997829939601689,10.786342123527017
2004-01-02 07:00:00,2004-01-02 07:00:00,2004,1,2,0.4137878408967116,0.999768286341065,10.41147070430736
2004-01-02 08:00:00,2004-01-02 08:00:00,2004,1,2,0.826026339391175,0.9997530965806385,10.82355730519756
2004-01-02 09:00:00,2004-01-02 09:00:00,2004,1,2,0.838831885026043,0.999737424686215,10.836206131888192
2004-01-02 10:00:00,2004-01-02 10:00:00,2004,1,2,0.8685120023107787,0.9997212706653522,10.8657247089643
2004-01-02 11:00:00,2004-01-02 11:00:00,2004,1,2,0.02065495201823131,0.9997046345258405,10.017701297276636
2004-01-02 12:00:00,2004-01-02 12:00:00,2004,1,2,0.48126436174143516,0.9996875162757026,10.478139524498461
2004-01-02 13:00:00,2004-01-02 13:00:00,2004,1,2,0.8124431642407363,0.9996699159231939,10.809142323472676
2004-01-02 14:00:00,2004-01-02 14:00:00,2004,1,2,0.23526010375960216,0.9996518334768022,10.231778438527623
2004-01-02 15:00:00,2004-01-02 15:00:00,2004,1,2,0.09081961035668151,0.9996332689452478,10.08715229980916
2004-01-02 16:00:00,2004-01-02 16:00:00,2004,1,2,0.8794358689507882,0.9996142223374836,10.875578092325624
2004-01-02 17:00:00,2004-01-02 17:00:00,2004,1,2,0.921684785791718,0.9995946936626949,10.917631722418669
2004-01-02 18:00:00,2004-01-02 18:00:00,2004,1,2,0.5350444206362694,0.9995746829302993,10.530791249939263
