datetime,datetime,year,month,day,random,sazonal,timeSeries
2005-01-01 00:00:00,2005-01-01 00:00:00,2005,1,1,0.5727922790098796,1.0,10.57279227900988
2005-01-01 01:00:00,2005-01-01 01:00:00,2005,1,1,0.6092632465270638,0.9999997588734665,10.609260835261729
2005-01-01 02:00:00,2005-01-01 02:00:00,2005,1,1,0.25107369707743976,0.9999990354939822,10.251064052017261
2005-01-01 03:00:00,2005-01-01 03:00:00,2005,1,1,0.053233109351746966,0.999997829861896,10.053211407970707
2005-01-01 04:00:00,2005-01-01 04:00:00,2005,1,1,0.96977486431398,0.9999961419777894,10.969736284091873
2005-01-01 05:00:00,2005-01-01 05:00:00,2005,1,1,0.6409208385962714,0.9999939718424762,10.640860557021034
2005-01-01 06:00:00,2005-01-01 06:00:00,2005,1,1,0.8066021923130892,0.9999913194570031,10.80651538688312
2005-01-01 07:00:00,2005-01-01 07:00:00,2005,1,1,0.5642571220500777,0.9999881848226492,10.56413897027657
2005-01-01 08:00:00,2005-01-01 08:00:00,2005,1,1,0.47813001057616056,0.9999845679409262,10.477975689985422
2005-01-01 09:00:00,2005-01-01 09:00:00,2005,1,1,0.8476810447168912,0.9999804688135782,10.847485732852673
2005-01-01 10:00:00,2005-01-01 10:00:00,2005,1,1,0.7103266187679227,0.9999758874425823,10.710085493193745
2005-01-01 11:00:00,2005-01-01 11:00:00,2005,1,1,0.667808064028626,0.9999708238301476,10.667516302330103
2005-01-01 12:00:00,2005-01-01 12:00:00,2005,1,1,0.6225649980761325,0.9999652779787161,10.622217777863295
2005-01-01 13:00:00,2005-01-01 13:00:00,2005,1,1,0.5757489612753081,0.9999592498909624,10.575341460184932
2005-01-01 14:00:00,2005-01-01 14:00:00,2005,1,1,0.7986735007431428,0.9999527395697936,10.798200896441077
2005-01-01 15:00:00,2005-01-01 15:00:00,2005,1,1,0.5511864999224083,0.9999457470183493,10.550643970105902
2005-01-01 16:00:00,2005-01-01 16:00:00,2005,1,1,0.377581944392379,0.9999382722400014,10.376964666792393
2005-01-01 17:00:00,2005-01-01 17:00:00,2005,1,1,0.8152934679978882,0.9999303152383551,10.814596620381439
2005-01-01 18:00:00,2005-01-01 18:00:00,2005,1,1,0.4998214571500257,0.9999218760172474,10.499040217322499
2005-01-01 19:00:00,2005-01-01 19:00:00,2005,1,1,0.9781571240020906,0.999912954580748,10.97728666980957
2005-01-01 20:00:00,2005-01-01 20:00:00,2005,1,1,0.18415860518608318,0.9999035509331596,10.18319411451768
