datetime,datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008-01-01 00:00:00,2008,1,1,0.14426625724133713,1.0,10.144266257241338
2008-01-01 01:00:00,2008-01-01 01:00:00,2008,1,1,0.09094528289940851,0.9999997588734665,10.090942871634073
2008-01-01 02:00:00,2008-01-01 02:00:00,2008,1,1,0.8436766953071148,0.9999990354939822,10.843667050246937
2008-01-01 03:00:00,2008-01-01 03:00:00,2008,1,1,0.5928689672859296,0.999997829861896,10.592847265904888
2008-01-01 04:00:00,2008-01-01 04:00:00,2008,1,1,0.9552891387976686,0.9999961419777894,10.955250558575562
2008-01-01 05:00:00,2008-01-01 05:00:00,2008,1,1,0.48702171288166884,0.9999939718424762,10.486961431306431
2008-01-01 06:00:00,2008-01-01 06:00:00,2008,1,1,0.38676976062693136,0.9999913194570031,10.386682955196962
2008-01-01 07:00:00,2008-01-01 07:00:00,2008,1,1,0.5369477336762825,0.9999881848226492,10.536829581902774
2008-01-01 08:00:00,2008-01-01 08:00:00,2008,1,1,0.593502639455111,0.9999845679409262,10.593348318864372
2008-01-01 09:00:00,2008-01-01 09:00:00,2008,1,1,0.76437158830125,0.9999804688135782,10.764176276437032
2008-01-01 10:00:00,2008-01-01 10:00:00,2008,1,1,0.09581170559327079,0.9999758874425823,10.095570580019093
2008-01-01 11:00:00,2008-01-01 11:00:00,2008,1,1,0.8738990297009313,0.9999708238301476,10.873607268002408
2008-01-01 12:00:00,2008-01-01 12:00:00,2008,1,1,0.678033128151369,0.9999652779787161,10.677685907938532
2008-01-01 13:00:00,2008-01-01 13:00:00,2008,1,1,0.1163637724100447,0.9999592498909624,10.11595627131967
2008-01-01 14:00:00,2008-01-01 14:00:00,2008,1,1,0.8980636683986444,0.9999527395697936,10.897591064096579
2008-01-01 15:00:00,2008-01-01 15:00:00,2008,1,1,0.5537740729878388,0.9999457470183493,10.553231543171332
2008-01-01 16:00:00,2008-01-01 16:00:00,2008,1,1,0.6233443842201974,0.9999382722400014,10.622727106620212
2008-01-01 17:00:00,2008-01-01 17:00:00,2008,1,1,0.5295893801796562,0.9999303152383551,10.528892532563207
2008-01-01 18:00:00,2008-01-01 18:00:00,2008,1,1,0.577086594697419,0.9999218760172474,10.576305354869893
2008-01-01 19:00:00,2008-01-01 19:00:00,2008,1,1,0.4881123978517964,0.999912954580748,10.487241943659278
2008-01-01 20:00:00,2008-01-01 20:00:00,2008,1,1,0.7307421510057188,0.9999035509331596,10.729777660337316
2008-01-01 21:00:00,2008-01-01 21:00:00,2008,1,1,0.21658862415065505,0.9998936650790171,10.215525274940825
2008-01-01 22:00:00,2008-01-01 22:00:00,2008,1,1,0.606007402978086,0.9998832970230879,10.604840373208965
2008-01-01 23:00:00,2008-01-01 23:00:00,2008,1,1,0.4809419246957285,0.9998724467703719,10.479666392399448
2008-01-02 00:00:00,2008-01-02 00:00:00,2008,1,2,0.16833668898272303,0.9998611143261019,10.166947832243743
2008-01-02 01:00:00,2008-01-02 01:00:00,2008,1,2,0.35099862934508164,0.9998492996957429,10.34949162630251
2008-01-02 02:00:00,2008-01-02 02:00:00,2008,1,2,0.6815063163845573,0.9998370028849926,10.679876345234483
2008-01-02 03:00:00,2008-01-02 03:00:00,2008,1,2,0.6718702561066868,0.999824223899781,10.670112495104496
2008-01-02 04:00:00,2008-01-02 04:00:00,2008,1,2,0.4880497730487875,0.9998109627462709,10.486159400511497
2008-01-02 05:00:00,2008-01-02 05:00:00,2008,1,2,0.10949697297318794,0.9997972194308576,10.107469167281765
2008-01-02 06:00:00,2008-01-02 06:00:00,2008,1,2,0.07214941667851804,0.9997829939601689,10.069979356280207
2008-01-02 07:00:00,2008-01-02 07:00:00,2008,1,2,0.5397994788717347,0.999768286341065,10.537482342282384
