datetime,datetime,year,month,day,random,sazonal,timeSeries
2009-01-01 00:00:00,2009-01-01 00:00:00,2009,1,1,0.8499945442853619,1.0,10.849994544285362
2009-01-01 01:00:00,2009-01-01 01:00:00,2009,1,1,0.5955060849973713,0.9999997588734665,10.595503673732036
2009-01-01 02:00:00,2009-01-01 02:00:00,2009,1,1,0.0945324293589237,0.9999990354939822,10.094522784298746
2009-01-01 03:00:00,2009-01-01 03:00:00,2009,1,1,0.4499946891961696,0.999997829861896,10.449972987815128
2009-01-01 04:00:00,2009-01-01 04:00:00,2009,1,1,0.9898231107669637,0.9999961419777894,10.989784530544856
2009-01-01 05:00:00,2009-01-01 05:00:00,2009,1,1,0.8793362864272577,0.9999939718424762,10.87927600485202
2009-01-01 06:00:00,2009-01-01 06:00:00,2009,1,1,0.8966474701816096,0.9999913194570031,10.89656066475164
2009-01-01 07:00:00,2009-01-01 07:00:00,2009,1,1,0.038658391756744126,0.9999881848226492,10.038540239983236
2009-01-01 08:00:00,2009-01-01 08:00:00,2009,1,1,0.8421805031090841,0.9999845679409262,10.842026182518346
2009-01-01 09:00:00,2009-01-01 09:00:00,2009,1,1,0.9817283360489613,0.9999804688135782,10.981533024184744
2009-01-01 10:00:00,2009-01-01 10:00:00,2009,1,1,0.7033170396737614,0.9999758874425823,10.703075914099584
2009-01-01 11:00:00,2009-01-01 11:00:00,2009,1,1,0.612779239661981,0.9999708238301476,10.612487477963457
2009-01-01 12:00:00,2009-01-01 12:00:00,2009,1,1,0.258849605294055,0.9999652779787161,10.258502385081217
2009-01-01 13:00:00,2009-01-01 13:00:00,2009,1,1,0.45512579008747744,0.9999592498909624,10.454718288997102
2009-01-01 14:00:00,2009-01-01 14:00:00,2009,1,1,0.048044586114552534,0.9999527395697936,10.047571981812489
2009-01-01 15:00:00,2009-01-01 15:00:00,2009,1,1,0.9037338311320976,0.9999457470183493,10.90319130131559
2009-01-01 16:00:00,2009-01-01 16:00:00,2009,1,1,0.5874734351166521,0.9999382722400014,10.586856157516666
2009-01-01 17:00:00,2009-01-01 17:00:00,2009,1,1,0.19319590737541037,0.9999303152383551,10.19249905975896
2009-01-01 18:00:00,2009-01-01 18:00:00,2009,1,1,0.5631035548859379,0.9999218760172474,10.562322315058411
