datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.4223381722005002,1.0,10.4223381722005
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.10508521431335172,0.9999997588734665,10.105082803048017
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.8080331703474832,0.9999990354939822,10.808023525287306
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.7368211763918759,0.999997829861896,10.736799475010836
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.32102777615347133,0.9999961419777894,10.320989195931364
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.029027965798154032,0.9999939718424762,10.028967684222916
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.12392281055718912,0.9999913194570031,10.12383600512722
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.2750243314238606,0.9999881848226492,10.274906179650353
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.0929003687447284,0.9999845679409262,10.092746048153991
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.0782018873231135,0.9999804688135782,10.078006575458895
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.18151848383804847,0.9999758874425823,10.181277358263872
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.8021978842788721,0.9999708238301476,10.801906122580348
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.5071974453081702,0.9999652779787161,10.506850225095333
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.3314808647853634,0.9999592498909624,10.331073363694989
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.7416722856622083,0.9999527395697936,10.741199681360143
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.7625264810968815,0.9999457470183493,10.761983951280374
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.8274881000369514,0.9999382722400014,10.826870822436966
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.28993322243308195,0.9999303152383551,10.289236374816632
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.8353906695695532,0.9999218760172474,10.834609429742027
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.16926410931072833,0.999912954580748,10.168393655118209
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.372019880112316,0.9999035509331596,10.371055389443912
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.3582428239760922,0.9998936650790171,10.357179474766262
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.3579114396086198,0.9998832970230879,10.356744409839498
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.9187003685541419,0.9998724467703719,10.91742483625786
